date,fatalities,event_count,severity,fatalities_7d,severity_7d,fatalities_30d,severity_30d,fatalities_90d,intensity,conflict_pressure,Close,daily_return,volatility_30,volatility_90,return_30d,price_change,article_count,avg_tone,intensity_7d,intensity_30d,tone_30d,article_count_norm,market_stress,media_pressure,global_pressure,tone_change,news_change,risk_score,risk_7d,risk_30d,risk_90d,shock_score,risk_change,risk_acceleration,risk_momentum,risk_percentile,risk_zscore,risk_regime,regime,crisis_index,gold_close,gold_return,gold_volatility,gold_return_30d,sp500_close,sp500_return,sp500_volatility,sp500_return_30d,dxy_close,dxy_return,dxy_volatility,dxy_return_30d,risk_level
2022-03-11,16.0,45,183,388.0,186.0,497.0,201.45454545454547,497.0,2.94,185.94,112.66999816894533,3.054967787389096,5.796990293498733,5.796990293498733,0.0,3.339996337890625,340990,-1.026762903071455,3.0,2.5527272727272727,-1.0296908032627363,75.08452150408267,8.85195808088783,76.11128440715413,270.903242488042,-0.0889163327356253,-100,31.4,32.737142857142864,31.60363636363636,31.60363636363636,12.244581663678128,0.139999999999997,6.369999999999997,1.133506493506502,72.72727272727273,-0.0766933179014252,1,Elevated,93.13904011378597,1982.699951171875,-0.7707334268670207,1.6889767084074598,0.0,396.2701416015625,-1.2714823244887818,1.7183616389672387,0.0,99.12000274658205,0.6192270806247624,0.6128990385800677,0.0,Moderate
2022-03-12,28.0,47,124,316.0,169.85714285714286,525.0,195.0,525.0,2.66,126.66,112.66999816894533,3.054967787389096,5.796990293498733,5.796990293498733,0.0,3.339996337890625,222809,-1.1803943094569946,3.017142857142857,2.561666666666667,-1.0422494287789246,73.18633215599466,8.85195808088783,74.36672646545166,209.8786845463395,-0.1536314063855397,-100,31.65,32.43,31.6075,31.6075,15.968157031927698,0.25,0.1100000000000029,0.822499999999998,75.0,0.0167873210819702,1,Elevated,69.07812852544546,1982.699951171875,-0.7707334268670207,1.6889767084074598,0.0,396.2701416015625,-1.2714823244887818,1.7183616389672387,0.0,99.12000274658205,0.6192270806247624,0.6128990385800677,0.0,Moderate
2022-03-13,29.0,101,239,269.0,174.28571428571428,554.0,198.3846153846154,554.0,2.6,241.6,112.66999816894533,3.054967787389096,5.796990293498733,5.796990293498733,0.0,3.339996337890625,199947,-1.1511927903773331,2.9642857142857144,2.5646153846153847,-1.0506296873634176,71.1673224808731,8.85195808088783,72.31851527125043,322.77047335213825,0.0292015190796615,-100,32.92,32.332857142857144,31.708461538461545,31.708461538461545,10.946007595398308,1.2700000000000031,1.0200000000000031,0.6243956043956018,76.92307692307693,0.4942888000686782,1,Elevated,114.64448628660524,1982.699951171875,-0.7707334268670207,1.6889767084074598,0.0,396.2701416015625,-1.2714823244887818,1.7183616389672387,0.0,99.12000274658205,0.6192270806247624,0.6128990385800677,0.0,Moderate
2022-03-14,181.0,58,248,377.0,187.0,735.0,201.92857142857144,735.0,2.93,250.93,106.9000015258789,-5.121147365614109,5.832964866180112,5.832964866180112,0.0,-5.769996643066406,321255,-0.9340263530923528,2.927142857142857,2.5907142857142857,-1.0423008777726273,71.47088939658278,10.95411223179422,72.40491574967513,334.28902798146936,0.2171664372849803,100,36.81,33.230000000000004,32.07285714285714,32.07285714285714,44.785832186424905,3.890000000000001,2.619999999999997,1.1571428571428657,92.85714285714286,1.7408665763521582,1,Elevated,119.23462804265272,1959.5999755859373,-1.165076721381075,1.6636291112498476,0.0,393.3740539550781,-0.7308367051778286,1.6465777735476983,0.0,99.05999755859376,-0.0605379200217526,0.5886702269844628,0.0,Moderate
2022-03-15,244.0,61,247,568.0,196.42857142857144,979.0,204.9333333333333,979.0,3.34,250.34,99.91000366210938,-6.538819236665172,5.9437060072914845,5.9437060072914845,0.0,-6.989997863769531,355253,-0.9958670770590052,2.9442857142857144,2.6406666666666667,-1.0392052910583858,72.26606810618334,12.482525243956657,73.26193518324234,336.084460427199,-0.0618407239666523,100,37.83,34.19428571428572,32.45666666666667,32.45666666666667,27.00920361983326,1.019999999999996,-2.8700000000000045,1.7376190476190487,100.0,1.7826779576364482,1,Elevated,119.78139713423116,1928.5,-1.587057357287336,1.6649421909295996,0.0,402.0245361328125,2.1990474691353734,1.7122416924102712,0.0,99.06999969482422,0.0100970487350915,0.5652402721648674,0.0,Moderate
2022-03-16,335.0,36,138,857.0,189.42857142857144,1314.0,200.75,1314.0,3.83,141.83,98.0199966430664,-1.8917094883059704,5.738682025925607,5.738682025925607,0.0,-1.8900070190429688,352788,-0.8661421479795737,3.0371428571428574,2.715,-1.02838884461596,72.92568203529763,7.630391514231578,73.7918241832772,223.2522156975088,0.1297249290794314,-100,36.95,34.11714285714286,32.7375,32.7375,33.74862464539716,-0.8799999999999955,-1.8999999999999917,1.379642857142862,87.5,1.3496653700114418,1,Elevated,74.54252144234808,1908.0,-1.0630023334197602,1.6259050657623428,0.0,410.9391479492188,2.2174297872857185,1.7508227291038383,0.0,98.37999725341795,-0.6964797047862459,0.5886040941500587,0.0,Moderate
2022-03-17,48.0,58,227,881.0,200.8571428571429,1362.0,202.2941176470588,1362.0,3.98,230.98,106.63999938964844,8.794126751474218,5.970052540293076,5.970052540293076,0.0,8.620002746582031,352698,-0.8480609223239685,3.182857142857143,2.7894117647058825,-1.0177813197752543,73.5064514879364,14.764179291767295,74.35451241026037,320.0986917020277,0.0180812256556052,-90,39.13,35.24142857142857,33.11352941176471,33.11352941176471,67.99040612827804,2.18,3.059999999999995,2.127899159663862,100.0,1.7713544898273548,1,Elevated,113.168574198759,1942.0999755859373,1.787210460478894,1.6371057256746695,0.0,416.0803527832031,1.2510866534963585,1.711555162602511,0.0,98.01000213623048,-0.3760877490517011,0.5799404197974566,0.0,Moderate
2022-03-18,94.0,88,189,959.0,201.7142857142857,1456.0,201.55555555555557,1456.0,4.27,193.27,107.93000030517578,1.20967828479992,5.769245059597878,5.769245059597878,0.0,1.2900009155273438,318189,-0.8400086200092823,3.3728571428571428,2.8716666666666666,-1.007905058677145,73.57262032351146,6.978923344397798,74.41262894352074,274.66155228791854,0.0080523023146861,-100,35.85,35.87714285714286,33.26555555555555,33.26555555555555,22.140261511573428,-3.280000000000001,-5.460000000000001,2.6115873015873063,72.22222222222221,0.7697166030773128,1,Elevated,94.98209512646326,1928.199951171875,-0.7157213628957937,1.593781042039473,0.0,420.6376037597656,1.0952814633227836,1.66827526922046,0.0,98.2300033569336,0.2244681317293828,0.5617635833925623,0.0,Moderate
2022-03-19,75.0,62,149,1006.0,205.28571428571428,1531.0,198.7894736842105,1531.0,4.43,153.43,107.93000030517578,1.20967828479992,5.769245059597878,5.769245059597878,0.0,1.2900009155273438,211940,-0.9297832143838124,3.625714285714285,2.9536842105263155,-1.0037933826617067,72.31904356888937,6.978923344397798,73.24882678327319,233.657750127671,-0.0897745943745301,-100,34.52,36.28714285714286,33.33157894736843,33.33157894736843,15.848872971872652,-1.3299999999999983,1.9500000000000028,2.9555639097744333,68.42105263157895,0.3627966106327028,1,Elevated,78.81333469441377,1928.199951171875,-0.7157213628957937,1.593781042039473,0.0,420.6376037597656,1.0952814633227836,1.66827526922046,0.0,98.2300033569336,0.2244681317293828,0.5617635833925623,0.0,Moderate
2022-03-20,29.0,54,154,1006.0,193.14285714285717,1560.0,196.55,1560.0,4.23,158.23,107.93000030517578,1.20967828479992,5.769245059597878,5.769245059597878,0.0,1.2900009155273438,194075,-1.0441354658378144,3.858571428571428,3.0175,-1.0058104868205118,70.98112668932032,6.978923344397798,72.02526215515813,237.2341854995559,-0.1143522514540018,-100,34.34,36.49,33.382,33.382,21.771761257270004,-0.1799999999999997,1.1499999999999986,3.108000000000004,65.0,0.2997198700995243,1,Elevated,80.48862176879075,1928.199951171875,-0.7157213628957937,1.593781042039473,0.0,420.6376037597656,1.0952814633227836,1.66827526922046,0.0,98.2300033569336,0.2244681317293828,0.5617635833925623,0.0,Moderate
2022-03-21,316.0,33,139,1141.0,177.57142857142858,1876.0,193.8095238095238,1876.0,4.35,143.35,115.62000274658205,7.124990660300656,5.7995869545275625,5.7995869545275625,0.0,7.69000244140625,316544,-0.9478007258612616,4.061428571428571,3.080952380952381,-1.003048117251024,71.13970700024932,12.92457761482822,72.08750772611057,228.3620853409388,0.0963347399765527,100,41.31,37.13285714285714,33.75952380952381,33.75952380952381,69.08167369988276,6.969999999999999,7.149999999999999,3.373333333333328,100.0,2.118828599455129,1,Elevated,76.9273325911534,1928.5999755859373,0.020746002706784,1.543171886593284,0.0,420.51458740234375,-0.0292452116316566,1.616876799260546,0.0,98.5,0.2748616856759422,0.5461625037060353,0.0,High
2022-03-22,39.0,41,153,936.0,164.14285714285714,1915.0,191.95454545454547,1915.0,3.81,156.81,115.4800033569336,-0.1210857864752834,5.633474757515857,5.633474757515857,0.0,-0.1399993896484375,344727,-0.9644211906149244,4.128571428571428,3.114090909090909,-1.001292347858474,71.58460689917199,5.75456054399114,72.54902808978692,235.11358863377808,-0.0166204647536626,100,35.09,36.74142857142858,33.82,33.82,70.88310232376833,-6.219999999999999,-13.189999999999998,2.921428571428578,68.18181818181817,0.3639820256126889,1,Elevated,79.53562983555385,1920.699951171875,-0.409624832213451,1.5005476176543624,0.0,425.4352111816406,1.1701434211101258,1.5835963439905794,0.0,98.48999786376952,-0.0101544530258568,0.5303123707621947,0.0,Moderate
2022-03-23,30.0,28,105,631.0,159.42857142857142,1945.0,188.17391304347825,1945.0,3.15,108.15,121.5999984741211,5.29961459930981,5.562588388590046,5.562588388590046,0.0,6.1199951171875,347813,-0.7797849112572653,4.031428571428571,3.1156521739130434,-0.991661589745378,72.02231828242213,10.862202987899856,72.8021031936794,191.81430618157924,0.1846362793576589,100,35.6,36.54857142857144,33.89739130434783,33.89739130434783,19.323181396788296,0.509999999999998,6.729999999999997,2.6511801242236075,69.56521739130434,0.4965166452658468,1,Elevated,62.16530183389583,1936.5999755859373,0.827824481609496,1.4706466291122413,0.0,419.9562377929688,-1.2878514153668918,1.581450196020447,0.0,98.62000274658205,0.1319980562821454,0.5155196578100789,0.0,Moderate
2022-03-24,124.0,71,276,707.0,166.42857142857142,2069.0,191.83333333333331,2069.0,3.38,279.38,119.02999877929688,-2.1134866176590994,5.465712641466295,5.465712641466295,0.0,-2.5699996948242188,348279,-0.8674781968915679,3.945714285714285,3.1266666666666665,-0.9864872817098024,72.42811193961643,7.579199259125394,73.295590136508,360.2547893956334,-0.0876932856343025,100,37.58,36.32714285714286,34.05083333333334,34.05083333333334,31.538466428171517,1.9799999999999969,1.4699999999999989,2.2763095238095232,87.5,1.026832468789983,1,Elevated,129.44279773095175,1961.5999755859373,1.290922251118798,1.4584273651421995,0.0,426.286865234375,1.5074493177375192,1.566146636402732,0.0,98.79000091552734,0.1723769663464214,0.5021869671878552,0.0,Moderate
2022-03-25,107.0,57,232,720.0,172.57142857142858,2176.0,193.44,2176.0,3.34,235.34,120.6500015258789,1.3610037496394556,5.327705829723187,5.327705829723187,0.0,1.6200027465820312,322131,-0.8105936421013098,3.812857142857143,3.1352,-0.9794515361254628,72.55590376289291,6.6887095793626425,73.36649740499422,315.39520698435683,0.0568845547902581,-100,35.56,36.285714285714285,34.1112,34.1112,14.084422773951292,-2.019999999999996,-3.999999999999993,2.174514285714288,64.0,0.4288812097769076,1,Elevated,111.48478331274391,1953.800048828125,-0.3976308551636554,1.4257087660077428,0.0,428.3686218261719,0.4883464074485033,1.5271674206936443,0.0,98.80999755859376,0.0202415658276056,0.4896781060305911,0.0,Moderate
2022-03-26,8.0,45,167,653.0,175.14285714285714,2184.0,192.42307692307693,2184.0,3.17,170.17,120.6500015258789,1.3610037496394556,5.327705829723187,5.327705829723187,0.0,1.6200027465820312,213413,-0.8725545962943988,3.632857142857143,3.136538461538461,-0.9753401153627296,71.69223288268097,6.6887095793626425,72.56478747897536,249.423497058338,-0.061960954193089,-100,35.82,36.471428571428575,34.176923076923075,34.176923076923075,31.80980477096545,0.259999999999998,2.279999999999994,2.294505494505501,69.23076923076923,0.4938966389960341,1,Elevated,85.25644132754013,1953.800048828125,-0.3976308551636554,1.4257087660077428,0.0,428.3686218261719,0.4883464074485033,1.5271674206936443,0.0,98.80999755859376,0.0202415658276056,0.4896781060305911,0.0,Moderate
2022-03-27,15.0,39,149,639.0,174.42857142857142,2199.0,190.8148148148148,2199.0,3.09,152.09,120.6500015258789,1.3610037496394556,5.327705829723187,5.327705829723187,0.0,1.6200027465820312,195288,-0.880642615747389,3.47,3.1348148148148147,-0.9718328005621614,70.7349452842877,6.6887095793626425,71.6155879000351,230.3942974793977,-0.0080880194529902,-100,33.8,36.39428571428572,34.162962962962965,34.162962962962965,12.240440097264951,-2.020000000000003,-2.280000000000001,2.2313227513227503,46.2962962962963,-0.111237139358539,1,Elevated,77.83460141175208,1953.800048828125,-0.3976308551636554,1.4257087660077428,0.0,428.3686218261719,0.4883464074485033,1.5271674206936443,0.0,98.80999755859376,0.0202415658276056,0.4896781060305911,0.0,Moderate
2022-03-28,10.0,30,110,333.0,170.28571428571428,2209.0,187.92857142857144,2209.0,2.45,112.45,112.4800033569336,-6.771651940006718,5.462165796773364,5.462165796773364,0.0,-8.169998168945312,323823,-0.6207380376075059,3.198571428571429,3.110357142857143,-0.9592937018852092,70.92370146943456,12.233817736780082,71.54443950704207,196.22825724382216,0.2599045781398831,100,35.66,35.58714285714286,34.21642857142857,34.21642857142857,18.699522890699413,1.8599999999999997,3.8800000000000026,1.3707142857142856,67.85714285714286,0.4490889262143608,1,Elevated,64.18241499612046,1939.5999755859373,-0.726792552324107,1.4019460144944105,0.0,431.4156188964844,0.7113025826501751,1.4930673056476351,0.0,99.08999633789062,0.2833708999242068,0.4797949669306757,0.0,Moderate
2022-03-29,2.0,43,164,296.0,171.85714285714286,2211.0,187.1034482758621,2211.0,2.39,166.39,110.2300033569336,-2.0003555590766275,5.366719077482845,5.366719077482845,0.0,-2.25,354907,-0.7932574636883186,2.995714285714286,3.0855172413793106,-0.9535683143611786,71.35106844250825,7.367074636559472,72.14432590619657,245.901400542756,-0.1725194260808127,100,33.38,35.34285714285714,34.187586206896555,34.187586206896555,13.062597130404065,-2.279999999999994,-4.1399999999999935,1.155270935960587,37.93103448275862,-0.2555376870389304,1,Elevated,83.9316950358631,1912.0,-1.4229725682276206,1.403429693158196,0.0,436.7526245117188,1.237091422161729,1.4715161992095651,0.0,98.4000015258789,-0.6963314537411835,0.496713458944967,0.0,Moderate
2022-03-30,3.0,45,149,269.0,178.14285714285714,2214.0,185.83333333333331,2214.0,2.42,151.42,113.4499969482422,2.921158934271273,5.2700047527703,5.2700047527703,0.0,3.2199935913085938,347356,-0.8147864489299046,2.891428571428571,3.063333333333333,-0.9489422521801362,71.69085563432304,8.191163687041573,72.50564208325295,232.1168057702945,-0.0215289852415859,-100,33.68,35.06857142857143,34.17066666666667,34.17066666666667,10.607644926207929,0.2999999999999971,2.579999999999991,0.897904761904762,43.333333333333336,-0.1579353348118971,1,Elevated,78.34559389146722,1933.5,1.124476987447709,1.3923293262954526,0.0,434.0557556152344,-0.6174820127296088,1.452643343295156,0.0,97.79000091552734,-0.6199193098499478,0.50507680577274,0.0,Moderate
2022-03-31,128.0,77,277,273.0,178.28571428571428,2314.0,188.0,2342.0,2.45,279.45,107.91000366210938,-4.883202675325105,5.278570489424986,5.278570489424986,0.0,-5.5399932861328125,358241,-0.7374661881544421,2.7585714285714285,3.101,-0.9396041522267782,71.76407673026215,10.161773164750093,72.50154291841659,362.1133160831667,0.0773202607754625,100,39.07,35.28142857142857,34.567,34.328709677419354,35.68660130387732,5.390000000000001,5.090000000000003,0.7144285714285701,93.5483870967742,1.491553671720622,1,Elevated,130.34501784958334,1949.199951171875,0.8119964402314439,1.3720161800954591,0.0,427.37506103515625,-1.539132817305655,1.4693197250192578,0.0,98.30999755859376,0.531748275077315,0.50456210806281,0.0,Moderate
2022-04-01,73.0,83,287,239.0,186.14285714285717,2362.0,190.3,2415.0,2.49,289.49,104.38999938964844,-3.2619814224850385,5.223675868720036,5.223675868720036,0.0,-3.520004272460937,335382,-0.7524701974519987,2.637142857142857,3.130666666666667,-0.9292959377367462,71.61004402186569,8.485657291205076,72.36251421931769,370.3381715105228,-0.0150040092975566,-100,37.05,35.49428571428571,34.772666666666666,34.41375,21.475020046487785,-2.020000000000003,-7.410000000000004,0.7216190476190434,81.25,0.8332398054839428,1,Elevated,133.66276576034556,1919.0999755859373,-1.5442220572518095,1.3805676006585297,0.0,428.5863342285156,0.2834215900257453,1.4396644283095532,0.0,98.62999725341795,0.325500663992484,0.4973303108906262,0.0,Moderate
2022-04-02,1.0,54,174,232.0,187.14285714285717,2321.0,186.83333333333331,2416.0,2.51,176.51,104.38999938964844,-3.2619814224850385,5.223675868720036,5.223675868720036,0.0,-3.520004272460937,220418,-0.8668655739632466,2.542857142857143,3.147333333333333,-0.9227484993767432,70.5498523214147,8.485657291205076,71.41671789537796,256.41237518658306,-0.1143953765112478,-100,35.73,35.48142857142857,34.98533333333333,34.45363636363636,25.17197688255624,-1.3200000000000005,0.7000000000000028,0.4960952380952435,66.66666666666666,0.4087704730876155,1,Elevated,88.28160649555763,1919.0999755859373,-1.5442220572518095,1.3805676006585297,0.0,428.5863342285156,0.2834215900257453,1.4396644283095532,0.0,98.62999725341795,0.325500663992484,0.4973303108906262,0.0,Moderate
2022-04-03,83.0,42,155,300.0,188.0,2390.0,185.13333333333333,2499.0,2.66,157.66,104.38999938964844,-3.2619814224850385,5.223675868720036,5.223675868720036,0.0,-3.520004272460937,201521,-1.1014253687382105,2.481428571428572,3.164333333333333,-0.9225655912514756,69.490208390197,8.485657291205076,70.5916337589352,236.7372910501403,-0.2345597947749637,-100,36.66,35.89,35.17166666666667,34.51852941176471,29.072798973874825,0.9299999999999996,2.25,0.7183333333333337,73.52941176470588,0.6912502446454546,1,Elevated,80.57658966826907,1919.0999755859373,-1.5442220572518095,1.3805676006585297,0.0,428.5863342285156,0.2834215900257453,1.4396644283095532,0.0,98.62999725341795,0.325500663992484,0.4973303108906262,0.0,Moderate
2022-04-04,43.0,42,119,333.0,189.28571428571428,2333.0,181.2,2542.0,2.77,121.77,107.52999877929688,3.007950386059499,5.148014990144223,5.148014990144223,0.0,3.139999389648437,315142,-0.8807979268574986,2.527142857142857,3.172,-0.913535162291164,70.18952189449276,8.15596537620372,71.07031982135025,200.996285197554,0.2206274418807117,100,35.12,35.81285714285714,35.21566666666667,34.535714285714285,20.20313720940356,-1.5399999999999991,-2.469999999999999,0.5971904761904696,54.285714285714285,0.1913331072273104,1,Elevated,66.18445011475154,1929.199951171875,0.5262870988705926,1.3575823983669058,0.0,432.2577819824219,0.8566413487063551,1.4167330735919457,0.0,98.98999786376952,0.3650011359389804,0.491197927506296,0.0,Moderate
2022-04-05,32.0,57,179,363.0,191.42857142857144,2289.0,180.2333333333333,2574.0,2.88,181.88,106.63999938964844,-0.82767543918153,5.057399379317003,5.057399379317003,0.0,-0.8899993896484375,330445,-1.0079455733792584,2.597142857142857,3.169,-0.906923663705798,71.20838049365588,5.885074818498532,72.21632606703514,259.9814008855337,-0.1271476465217598,100,33.7,35.85857142857143,35.219,34.5125,13.9357382326088,-1.4199999999999946,0.1200000000000045,0.6395714285714291,38.88888888888889,-0.2696610686665999,1,Elevated,89.54929514080644,1922.9000244140625,-0.3265564439800861,1.3337837246951585,0.0,426.7978515625,-1.2631190570778217,1.4197371122203466,0.0,99.47000122070312,0.484900866039184,0.4883194242454295,0.0,Moderate
2022-04-06,4.0,50,160,364.0,193.0,2220.0,180.26666666666668,2578.0,2.91,162.91,101.06999969482422,-5.2231805389197135,5.0744081702945785,5.0744081702945785,0.0,-5.569999694824219,348254,-0.944252999141769,2.6671428571428573,3.1596666666666664,-0.905827314557006,71.56124560845579,10.297588709214292,72.50549860759756,245.71308731681185,0.0636925742374894,100,35.61,36.13428571428572,35.388333333333335,34.542162162162164,16.218462871187448,1.9099999999999968,3.329999999999991,0.7459523809523816,62.16216216216216,0.3587715318323897,1,Elevated,83.78413520520523,1918.4000244140625,-0.2340215270095091,1.3104983006756787,0.0,422.5301513671875,-0.9999347887269194,1.412014399995492,0.0,99.5999984741211,0.1306899083368229,0.479592474902191,0.0,Moderate
